content,new,sentiment
"Korang jaga diri okay, double masking basuh tangan etc and all. I pun tak tahu mana i dapat covid. But all i can say is, jaga diri sebab ramai gila positive sekarang, i tunggu dekat 6 jam baru dapat gelang pink 🥲 https://t.co/3o10ZCrvEo","['korang', 'jaga', 'okay', 'double', 'masking', 'basuh', 'tangan', 'etc', 'covid', 'say', 'jaga', 'ramai', 'gila', 'positive', 'tunggu', 'jam', 'gelang', 'pink']",Positive
Buat hal. https://t.co/El21N4GIYo,[],Positive
"tw // bullying

di tiktok lagi rame bgt sm kasus lee hyunseob, dia masih muda 17 tahun tp udh mengakhiri hidupnya. Penyebabnya karena dia korban bullying tp sayangnya pihak sekolah nutupin kasus ini dari media yang mana keluarga hyunseob lagi berjuang membawa kasus ini ke publik https://t.co/lo5Mn2NsFq","['tw', 'tiktok', 'rame', 'bgt', 'sm', 'lee', 'hyunseob', 'muda', 'tp', 'udh', 'hidupnya', 'penyebabnya', 'korban', 'bullying', 'tp', 'sayangnya', 'sekolah', 'nutupin', 'media', 'keluarga', 'hyunseob', 'berjuang', 'membawa', 'publik', 'bullying']",Positive
"Sch! Liat di tiktok, anak sma korea 😭, ngerjain pr dari 7.30 pm - 3 am!? https://t.co/wQVoAL65HB","['sch', 'liat', 'tiktok', 'anak', 'sma', 'korea', 'ngerjain', 'pr', 'pm']",Positive
"Dis! Akhir2 ini di base/tiktok nge-trend bgt ngerujak pick me girl perkara skincare/make up natural sama kecowok2an, padahal ya kalo gitu malah jadi sama2 pick me girl gasi? Sama2 ngerasa superior. Women support women kok cuma yg sesirkel doang https://t.co/RKtLQ1FFtW","['dis', 'basetiktok', 'ngetrend', 'bgt', 'ngerujak', 'pick', 'girl', 'perkara', 'skincaremake', 'natural', 'kecowokan', 'kalo', 'gitu', 'pick', 'girl', 'gasi', 'ngerasa', 'superior', 'women', 'support', 'women', 'yg', 'sesirkel', 'doang']",Negative
gue                            temen gue https://t.co/p86rMqemwJ,"['gue', 'temen', 'gue']",Positive
"mau goblok goblokin na-bi tapi gue juga pernah diposisi dia, mana lebih gblk soalny cowonya ga seganteng songkang😭😭","['goblok', 'goblokin', 'nabi', 'gue', 'diposisi', 'gblk', 'soalny', 'cowonya', 'seganteng', 'songkang']",Negative
Dis! Raut muka mbak nya 😭 https://t.co/e8lKF9rI37,"['dis', 'raut', 'muka', 'mbak', 'nya']",Positive
"Sebagai tukang sopir dadakan merangkap kuli angkut peti merangkap tukang panggul jenazah , izinkan saya sedikit menjelaskan kepada para Netizen bardiman tentang apa yang selama ini dituduhkan kepada ambulance. Ini bukan pembelaan diri, wong ambulance memang tidak bersalah... https://t.co/fvu35wTq4U","['tukang', 'sopir', 'dadakan', 'merangkap', 'kuli', 'angkut', 'merangkap', 'tukang', 'panggul', 'jenazah', 'izinkan', 'netizen', 'bardiman', 'dituduhkan', 'ambulance', 'pembelaan', 'ambulance', 'bersalah']",Negative
GUYS GUYS GUSYAUAS GSUYAKAAJAJ SHAJAJAKAKAAKS SHSKSKAKAKALALAL SHSHSJSJSN https://t.co/6Uflj4bSPA,"['guys', 'guys', 'gusyauas', 'gsuyakaajaj', 'shajajakakaaks', 'shskskakakalalal', 'shshsjsjsn']",Positive
"Terinspirasi dari orang-orang baik di Twitter, gue pun akhirnya membuat care package juga untuk ojol dan kurir yang suka anter makanan dan paket ke rumah.

Walau kecil, harapannya semoga paket ini bisa menyemangati mereka yang masih harus bekerja di luar rumah. 🙏🏻 https://t.co/mtJ9HdnwxS","['terinspirasi', 'orangorang', 'twitter', 'gue', 'package', 'ojol', 'kurir', 'suka', 'anter', 'makanan', 'paket', 'harapannya', 'semoga', 'paket', 'menyemangati', 'rumah', 'rumah']",Positive
"tanyarl percayalah aku sekte bubur ga di aduk, ini baru pertama kali nyoba diadukk, ternyata enakkkkk HAHAHHAA 😭👍🏻 https://t.co/7nAg2xYIj9","['tanyarl', 'percayalah', 'sekte', 'bubur', 'aduk', 'kali', 'nyoba', 'diadukk', 'enakkkkk', 'hahahhaa']",Positive
Tanyarl hahaha jadi kangen . . . https://t.co/aBmjqdT6Mr,"['tanyarl', 'hahaha', 'kangen']",Positive
"sch! emang masi ada ya yg mau masuk univ / sekolah, tpi make ordal (nyogok) :( https://t.co/uhG2BxYnje","['sch', 'emang', 'masi', 'yg', 'masuk', 'univ', 'sekolah', 'tpi', 'make', 'ordal', 'nyogok']",Negative
seokjin at grammys 2020 https://t.co/2rRtVG8rhg,"['seokjin', 'grammys']",Positive
"[cm] Pov: kelas pagi, dan temen2 pada danusan https://t.co/Soh5UdYDyw","['cm', 'pov', 'kelas', 'pagi', 'temen', 'danusan']",Positive
Bahasa indonesia emang paling top dah brengsek https://t.co/WRGMckUZzZ,"['bahasa', 'indonesia', 'emang', 'top', 'dah', 'brengsek']",Positive
"Serius, aku selalu nangis kalo ingat waluh kukus. Sekarang juga nie ngetik sambil mbrebes mili.

Aku cerita yah, kayaknya bakal agak alay. Tapi ini 100% bener, sumpah. https://t.co/6e1FTmBIey","['serius', 'nangis', 'kalo', 'waluh', 'kukus', 'nie', 'ngetik', 'mbrebes', 'cerita', 'yah', 'kayaknya', 'alay', 'bener', 'sumpah', 'mili']",Positive
meeku https://t.co/nCjTFOGmmw,['meeku'],Negative
Dis! oknum-oknum kemarin harusnya baca ini https://t.co/LoASWJvEo1,"['dis', 'oknumoknum', 'kemarin', 'baca']",Positive
salah satu penyebab badmood dalam hidup : https://t.co/P1yQSKOK0k,"['salah', 'penyebab', 'badmood', 'hidup']",Negative
Celaka ni lagi pening dari kerajaan. https://t.co/8wEbiP2f6o,"['celaka', 'pening', 'kerajaan']",Negative
"Jungkook in hanbok
#JUNGKOOK https://t.co/2JtbrNy1YW","['jungkook', 'hanbok', 'jungkook']",Positive
"Susah ya, yaudah gpp. https://t.co/fIUNuzDKld","['susah', 'yaudah', 'gpp']",Positive
Dis! Semoga seluruh korban cepat ditemuin🤲 https://t.co/PHlNANJy57,"['dis', 'semoga', 'korban', 'cepat', 'ditemuin']",Positive
"Teman-teman, mohon info tabung oksigen di sekitaran Madiun. Saya sudah telfon apotek2 tapi stok oksigen kosong. Sudah telfon semua RS tapi bed penuh. Saya kesulitan bernafas dan saturasi drop. Mohon DM saya kalau ada yg punya info tabung oksigen sekitar Madiun :"") https://t.co/2kiIOWj0NH","['temanteman', 'mohon', 'info', 'tabung', 'oksigen', 'sekitaran', 'madiun', 'telfon', 'apotek', 'stok', 'oksigen', 'kosong', 'telfon', 'rs', 'bed', 'penuh', 'kesulitan', 'bernafas', 'saturasi', 'drop', 'mohon', 'dm', 'yg', 'info', 'tabung', 'oksigen', 'madiun']",Negative
"Status wa dari relawan ambulan gratis yg bahkan ga minta bayaran buat jasanya, Tolonglah lur diedukasi keluarga temen atau tetangganya, supaya ga melakukan hal yg ga terpuji kayak gini, bagaimana kalau ini terjadi pada kalian atau keluarga kalian sendiri https://t.co/XNY8TDg1QX","['status', 'wa', 'relawan', 'ambulan', 'gratis', 'yg', 'bayaran', 'jasanya', 'tolonglah', 'lur', 'diedukasi', 'keluarga', 'temen', 'tetangganya', 'yg', 'terpuji', 'kayak', 'gini', 'keluarga']",Negative
Ya kali ceramah bagus gini gak disebarin (bagian 1) https://t.co/5JEYngnB92,"['kali', 'ceramah', 'bagus', 'gini', 'gak', 'disebarin']",Positive
Lamborghini Urus https://t.co/TexMYexAcf,"['lamborghini', 'urus']",Positive
"third week, as per usual! ✌🏻🥰✌🏻
dah vaccine ke belum tu? https://t.co/I4Pme5whe3","['third', 'week', 'usual', 'vaccine', 'dah']",Positive
"seneng banget liat dia aside from her pretty face and fun makeup ternyata dia punya rambut halus/peach fuzz di jidatnya, i feel so validated 🥰 https://t.co/9NsY67wHSN","['seneng', 'banget', 'liat', 'aside', 'pretty', 'fun', 'makeup', 'rambut', 'haluspeach', 'fuzz', 'jidatnya', 'feel', 'validated']",Positive
"Akan tiba suatu masa ketika suatu hari BEM mana pun mau teriak apa pun tak bakal dihiraukan lagi oleh rakyat. 

Kenapa?

Sebab rakyat sudah punya alasan untuk menduga, bahwa teriakan2 itu hanya cara bocah2 kemarin sore membangun jalan pintas mendapat jabatan orang dewasa.","['bem', 'teriak', 'dihiraukan', 'rakyat', 'rakyat', 'alasan', 'menduga', 'teriakan', 'bocah', 'kemarin', 'sore', 'membangun', 'jalan', 'pintas', 'jabatan', 'orang', 'dewasa']",Negative
syukuran kabel charger iphone udah setahun belum rusak https://t.co/cuIGDdwQfA,"['syukuran', 'kabel', 'charger', 'iphone', 'udah', 'setahun', 'rusak']",Positive
"PPKM fix diperpanjang? Yaudah kesempatan banyakin waktu sama Eya, seperti biasa kelas kombinasi, kali ini mengenal hewan sambil belajar teknik Voice Over ☺️ https://t.co/9bwb3u7Y0W","['ppkm', 'fix', 'diperpanjang', 'yaudah', 'kesempatan', 'banyakin', 'eya', 'kelas', 'kombinasi', 'kali', 'mengenal', 'hewan', 'belajar', 'teknik', 'voice']",Positive
"“Mikir dulu sebelum ngomong, bukan ngomong dulu baru mikir.”

— Lee Haechan.","['mikir', 'ngomong', 'ngomong', 'lee', 'haechan', 'mikir']",Positive
-guys dia mood bgt ga sih😭 nantikan debutnya ya♡  https://t.co/Xg2qjoLjmn,"['guys', 'mood', 'bgt', 'sih', 'nantikan', 'debutnya']",Positive
Dis! cepet sembuh Indonesia q ❤️ https://t.co/k4rxAkk300,"['dis', 'cepet', 'sembuh', 'indonesia', 'q']",Positive
2beer! respect for net &amp;lt;3 saluran tv yang masih bisa diharapkan. https://t.co/LEunzpWn9q,"['beer', 'respect', 'net', 'amplt', 'saluran', 'tv', 'diharapkan']",Positive
"Adik adik zaman dahulu kala itu kegiatan bersekolah dilakukan di suatu bangunan khusus lho, hal hal yang terjadi beraneka ragam, dari mulai bikin panggung di kelas, pekan olahraga atau classmeeting, dan ada drama yang judulnya “menentukan konsep buku tahunan kelas”.","['adik', 'adik', 'kegiatan', 'bersekolah', 'bangunan', 'khusus', 'lho', 'beraneka', 'ragam', 'bikin', 'panggung', 'kelas', 'pekan', 'olahraga', 'classmeeting', 'drama', 'judulnya', 'menentukan', 'konsep', 'buku', 'tahunan', 'kelas']",Positive
"Walaupun ramai cakap twitter toxic, Im still here sebab bila ada isu semasa, you can see various perspectives yang kadang-kadang tak terlintas kat fikiran pun.

This is the time I check my bias juga sebab kita tak selalunya betul &amp; thats okay. Normalize changing your views.","['ramai', 'cakap', 'twitter', 'toxic', 'still', 'isu', 'see', 'various', 'perspectives', 'kadangkadang', 'terlintas', 'kat', 'fikiran', 'time', 'check', 'bias', 'selalunya', 'amp', 'thats', 'okay', 'normalize', 'changing', 'views']",Positive
JUNGKOOK 💙🤎 https://t.co/uOEYdD4ce5,['jungkook'],Positive
"-hey satunya nagih, satunya lagi ngutang 😭  https://t.co/QWW1sE5N4x","['hey', 'satunya', 'nagih', 'satunya', 'ngutang']",Positive
Pedagang Es Tebu https://t.co/yZUdWD3rDf,"['pedagang', 'tebu']",Positive
Situasi penaganan covid di Indonesia https://t.co/DJWUTOH30b,"['situasi', 'penaganan', 'covid', 'indonesia']",Positive
"BTOB BENER BENER LOKAL BERASA NASSAR, MANA LOGONYA RCT1 😭 -idol https://t.co/DeWA7CFwjZ","['btob', 'bener', 'bener', 'lokal', 'berasa', 'nassar', 'logonya', 'rct', 'idol']",Positive
"💙 ini 30rb buat 30thn apa gmn si anjir, kagak abis2 https://t.co/J8Lh4J3WMZ","['rb', 'thn', 'gmn', 'anjir', 'kagak', 'abis']",Positive
Kadang kadang baik kita berdiam. Jangan fahamkan seseorang itu kalau kau tau dia memang takkan faham. Level intellectual orang berbeza.,"['kadang', 'kadang', 'berdiam', 'fahamkan', 'kau', 'tau', 'takkan', 'faham', 'level', 'intellectual', 'orang', 'berbeza']",Positive
Hong Kong’s Kowloon peninsula 1964 - 2016 https://t.co/OoMU5XtBWF,"['hong', 'kongs', 'kowloon', 'peninsula']",Positive
Tanyarl gue ngakakin ini gak berhenti2 😭😭 https://t.co/anZWjvds1D,"['tanyarl', 'gue', 'ngakakin', 'gak', 'berhenti']",Positive
"Dulu yakin semua bakal udah ya.
Sekarang pasrah dan ya udah","['udah', 'pasrah', 'udah']",Negative
Mysejahtera patut letak satu lagi option side effect lepas vaccine : “Lapar”,"['mysejahtera', 'patut', 'letak', 'option', 'side', 'effect', 'lepas', 'vaccine', 'lapar']",Negative
Definisi bulu bulu kehidupan. https://t.co/egPpMVQyMU,"['definisi', 'bulu', 'bulu', 'kehidupan']",Positive
nctbase gaissss liat liattt ngakak bgt plsss😭😭😭✋🏻✋🏻✋🏻✋🏻 https://t.co/WchPLxDOjd,"['nctbase', 'gaissss', 'liat', 'liattt', 'ngakak', 'bgt', 'plsss']",Positive
kok ada ya negara yang bansosnya nggak dikorupsi mentri sendiri🙂 https://t.co/G5IK3Mkw2e,"['negara', 'bansosnya', 'nggak', 'dikorupsi', 'mentri']",Negative
yeah ten uyumu is great but what about mizah uyumu,"['yeah', 'ten', 'uyumu', 'great', 'mizah', 'uyumu']",Negative
"Kawan aku cite masa dia kecik dulu orang masjid tak pernah bagi daging even dia miskin sebab ayah dia bukan ahli aktif masjid.
Bila dia dah besar baru dia perasan a day before raya ayah dia beli daging kat pasar buat-buat macam ada orang bagi daging kat diorang.
Allahu sedihnya.","['kawan', 'kecik', 'orang', 'masjid', 'daging', 'even', 'miskin', 'ayah', 'ahli', 'aktif', 'dah', 'perasan', 'day', 'raya', 'ayah', 'beli', 'daging', 'kat', 'pasar', 'buatbuat', 'orang', 'daging', 'kat', 'sedihnya', 'masjid', 'diorang', 'allahu']",Negative
"kcg! kaget pas nengok keranjang mereka atur formasi sendiri sesuai warna bukan aku yg nyusun, mana rapih lagi 😭😂 https://t.co/iXE8y92o54","['kcg', 'kaget', 'nengok', 'keranjang', 'atur', 'formasi', 'sesuai', 'warna', 'yg', 'nyusun', 'rapih']",Positive
Macam mana la orang boleh nak jatuhkan Ebit Lew? Punya la humble orangnya. https://t.co/BqurMWqTtQ,"['orang', 'nak', 'jatuhkan', 'ebit', 'lew', 'humble', 'orangnya']",Negative
Wkwk https://t.co/uJRpiJTjSk,['wkwk'],Positive
Kacau masker aku retak RETAK... https://t.co/WGeBppI510,"['kacau', 'masker', 'retak', 'retak']",Negative
"Finally jumpa pun full story Caprice &amp; Ustaz Ebit Liew. Pening aku tengok macam2 version yang tak habis &amp; macam2 screenshot IG Story si Caprice.

Untuk korang yang tertinggal bas macam aku, boleh lah baca ni 💡 https://t.co/0Fq2lGlAtO","['finally', 'jumpa', 'full', 'story', 'caprice', 'amp', 'ustaz', 'ebit', 'liew', 'pening', 'tengok', 'version', 'habis', 'amp', 'screenshot', 'ig', 'story', 'korang', 'tertinggal', 'bas', 'baca', 'caprice']",Positive
WKWKWKKWKWK JINGAN 😭😭😭 https://t.co/L45p6e1t46,"['wkwkwkkwkwk', 'jingan']",Positive
"Elakkan cakap “aku tahu je tapi takleh cerita”. 

Kalau nak cerita, bagi cerita penuh. 

Kalau taknak cerita, diam terus. Jangan buka ruang orang ramai buat spekulasi bukan2.","['elakkan', 'cakap', 'takleh', 'cerita', 'nak', 'cerita', 'cerita', 'penuh', 'taknak', 'cerita', 'diam', 'buka', 'ruang', 'orang', 'ramai', 'spekulasi']",Negative
Buset ini toppingnya bisa disimpen buat kue lebaran fess https://t.co/Yo3kGnf49x,"['buset', 'toppingnya', 'disimpen', 'kue', 'lebaran', 'fess']",Positive
@ Dataran Merdeka https://t.co/9uOxWOvJ9R,"['dataran', 'merdeka']",Positive
"-guys
semoga cepet sembuh buat mereka 🥺

stay safe dan stay healthy untuk kita semua https://t.co/mpHAvTnxCF","['cepet', 'sembuh', 'safe', 'stay', 'healthy', 'guys', 'semoga', 'stay']",Positive
"Alhumdulillah. 
#TheEagle #Hope #Pakistan https://t.co/GnS7CWI3Sk","['alhumdulillah', 'hope', 'pakistan', 'theeagle']",Positive
"-hi sedih banyak idol yang positif. Minta doa nya ya temen"". Semoga bang huta cepat pulih ya🥺🥺 https://t.co/uLPGLM7jep","['hi', 'sedih', 'idol', 'positif', 'doa', 'nya', 'temen', 'semoga', 'bang', 'huta', 'cepat', 'pulih']",Positive
"Diorang yg balik Pantai Timur ni aku dah muak tengok. Masalah yg lebih besar, macam mana boleh ada kelonggaran dan pelepasan mereka ke sana? Apa fungsi road block dan penguatkuasaan?","['diorang', 'yg', 'pantai', 'timur', 'dah', 'muak', 'tengok', 'yg', 'kelonggaran', 'pelepasan', 'fungsi', 'road', 'block', 'penguatkuasaan']",Negative
"Dinamain psbb, ppkm mikro, ppkm darurat, apa aja pokoknya asal bukan “Karantina Wilayah” biar gak perlu bertanggungjawab menuhin kebutuhan dasar rakyatnya tuh jahat bgt gak sih taiiiiii keseeelllll","['dinamain', 'psbb', 'ppkm', 'mikro', 'ppkm', 'darurat', 'aja', 'pokoknya', 'karantina', 'wilayah', 'biar', 'gak', 'bertanggungjawab', 'menuhin', 'kebutuhan', 'dasar', 'rakyatnya', 'tuh', 'jahat', 'bgt', 'gak', 'sih', 'taiiiiii', 'keseeelllll']",Negative
Jangan besar kepala. Kamu bukan boneka mampang,"['kepala', 'boneka', 'mampang']",Negative
"SGGSGSGSGSG lg tidur langsung kebangun karena di telfon sama petugas covid-19 terus ditawarin suruh pilih uang 100,000 won atau sembako seharga 100,000 won untuk kebutuhan selama isoman… 🥲🥲🥲 https://t.co/Y8NNhEcud3","['sggsgsgsgsg', 'lg', 'tidur', 'langsung', 'kebangun', 'telfon', 'petugas', 'covid', 'ditawarin', 'suruh', 'pilih', 'uang', 'sembako', 'seharga', 'kebutuhan', 'isoman']",Positive
Musim sejuk Malaysia dah tamat ke,"['musim', 'sejuk', 'malaysia', 'dah', 'tamat']",Negative
"Makin di puncak,
Makin tinggilah tempat jatuh","['tinggilah', 'jatuh', 'puncak']",Positive
"Tolonglah jangan balik kampung untuk beraya. Curi-curi rentas negeri. Sebab ramai rentas negeri raya Aidilfitri, banyak nyawa terkorban. Tolonglah.","['tolonglah', 'kampung', 'beraya', 'curicuri', 'rentas', 'negeri', 'ramai', 'rentas', 'negeri', 'raya', 'aidilfitri', 'nyawa', 'terkorban', 'tolonglah']",Negative
Sch! yang ngajarin sampe kena mental juga 😭 https://t.co/2tOLxVlswK,"['sch', 'ngajarin', 'sampe', 'kena', 'mental']",Positive
Aku bukan nak kata apa la dah bertahun si Heliza Helmi tu keluar masuk Palestine takda apa pun dia cerita pasal taik orang buat.,"['nak', 'dah', 'bertahun', 'heliza', 'helmi', 'masuk', 'palestine', 'takda', 'cerita', 'pasal', 'taik', 'orang']",Positive
"Rindunya nak travel dan driving jauh2 merentas negeri.

• Bertolak awal pagi lepas subuh.
• Singgah petrol station highway.
• Sembang lama-lama dalam kereta.
• Makan jajan dalam kereta.
• Singgah makan kat R&amp;R.
• Tukar-tukar driver.

Perjalanan tu je merupakan keseronokan. https://t.co/IsZgaSP9rx","['rindunya', 'nak', 'travel', 'driving', 'merentas', 'bertolak', 'pagi', 'lepas', 'singgah', 'petrol', 'station', 'sembang', 'lamalama', 'makan', 'jajan', 'singgah', 'makan', 'kat', 'tukartukar', 'keseronokan', 'negeri', 'subuh', 'highway', 'kereta', 'kereta', 'rampr', 'driver', 'perjalanan']",Positive
"Bila isu Bella up, saya baca tentang down syndrome &amp; child maltreatment. Bila isu Haflin up, saya baca tentang superiority complex. Bila isu Caprice up, saya baca tentang delusions of grandeur. Bila isu antivax up, saya baca tentang history of antivax movements. Asbab untuk ilmu.","['isu', 'bella', 'baca', 'syndrome', 'amp', 'child', 'maltreatment', 'isu', 'haflin', 'baca', 'superiority', 'complex', 'isu', 'caprice', 'baca', 'delusions', 'grandeur', 'isu', 'antivax', 'baca', 'history', 'antivax', 'movements', 'asbab', 'ilmu']",Negative
"Kalo sy ditanya apa yg harus sy berikan pd kondisi isoman gejala ringan, saran : 
1. Vit C 1000mg
2. Vitamin D : 5000 iu
3. Omega 3 kalau ada boleh 3x1 
4. Vit E 2x400 iu
5. Paracetamol jika demam
6. Obt batuk jk perlu
7. Minum jahe merah&amp;buat hisap2 hidung
8. Mkn tinggi protein","['kalo', 'sy', 'yg', 'sy', 'pd', 'kondisi', 'isoman', 'gejala', 'ringan', 'saran', 'vit', 'vitamin', 'omega', 'x', 'vit', 'x', 'paracetamol', 'obt', 'batuk', 'jk', 'minum', 'jahe', 'merahampbuat', 'hisap', 'mkn', 'protein', 'mg', 'iu', 'iu', 'demam', 'hidung']",Negative
"-hey D.O. era awal debut ganteng banget, sampe pangling aku😭😭 https://t.co/msgPEsQNyv","['hey', 'debut', 'ganteng', 'banget', 'sampe', 'pangling']",Positive
"Zero Benefit. But it can further spread the virus in this no mask, aerosolized environment. Just dont do it please...

Manfaat Nol. Tapi itu bisa menyebarkan virus lebih lanjut di lingkungan tanpa masker dan aerosol ini. Tolong jangan lakukan itu... https://t.co/PP2Shv7btu","['zero', 'benefit', 'spread', 'virus', 'mask', 'aerosolized', 'environment', 'dont', 'nol', 'menyebarkan', 'virus', 'lingkungan', 'masker', 'aerosol', 'tolong', 'lakukan', 'please', 'manfaat']",Negative
next album bikin lagu tentang cewe ditinggal main game dong bestie @Olivia_Rodrigo,"['next', 'album', 'bikin', 'lagu', 'cewe', 'ditinggal', 'main', 'game', 'bestie', 'oliviarodrigo']",Positive
"Yang otw balik kampung tu, Selamat Hari Raya Aidil Adha. Peluk cium mak ayah tu baik-baik. Takut tahun depan tak jumpa dah.","['otw', 'kampung', 'selamat', 'raya', 'aidil', 'adha', 'peluk', 'cium', 'mak', 'ayah', 'baikbaik', 'takut', 'jumpa', 'dah']",Positive
"Penat sangat dah diorang ni.. dengan panas, lemas, penat dgn ramai yg nak diuruskan. Sampai terbaring dekat kubur dah masing2.. i feel you sebab dah merasa pakai PPE tu. macam tak bernafas. Moga mereka dilindungi dan ada ganjaran buat mereka. 🙏🏻📿 https://t.co/7exfK65X3h","['penat', 'dah', 'diorang', 'panas', 'lemas', 'penat', 'dgn', 'ramai', 'yg', 'nak', 'diuruskan', 'terbaring', 'kubur', 'dah', 'feel', 'dah', 'pakai', 'ppe', 'bernafas', 'moga', 'dilindungi', 'ganjaran']",Positive
pov kamu jadi wiskas https://t.co/03bQmnKrh1,"['pov', 'wiskas']",Positive
