content,new,sentiment
ใครติดโควิด อยู่ในกทม. อาการไม่หนัก สมัครใจอยากทำ Home isolation แอดไลน์นี้เลยจ้า ส่งเครื่องวัดออกซิเจน ปรอทวัดไข้ ฟ้าทะลายโจร ยาFavipiravir ข้าวสั่งFood panda ให้3 มื้อ มีสิ่งของจำเป็นส่งให้ คุยกับแพทย์พยาบาล Telehealth ออนไลน์ทุกวัน ไม่เคว้งแน่นอน (ร่วมกับ สปสช.) #โควิด19 https://t.co/DtSyZWkjgB,"['home', 'isolation', 'favipiravir', 'food', 'panda', 'telehealth']",Positive
หลังจากที่นั่งดูจนท.ดูแลกรงทำความสะอาดแบบนี้ทุกวันนาน 6 ปี เจ้าลิงชิมแปนซีก็เลยหยิบไม้กวาดที่จนท.วางทิ้งไว้ในกรง ขอลองทำตามบ้าง 🐒 https://t.co/s1rhvdN2xj,[],Positive
ที่จะลดหน้าท้องตั้งใจจะทำนานละแต่ไม่ได้เริ่มสักที ไปดูคลิปคุณคนนี้นี่แหละจุดประกายให้ลุกขึ้นมาทำ https://t.co/iRFmwPJtBp,[],Negative
การคบกันแบบผู้ใหญ่สำหรับชั้นก็คือการเป็น emotional support ซึ่งกันและกัน ไม่ใช่คือการคุยกันแบบอยากคุยก็คุย ไม่อยากคุยก็ไม่คุย หายไปนานๆแต่อีกฝ่ายไม่กล้าตามเพราะกลัวดูงอแง อะไรแบบนี้คืออย่าหาทำ มันเหนื่อย,"['emotional', 'support']",Negative
"ถ้าคุณรู้สึกเจ็บ คุณยังมีชีวิตอยู่
ถ้าคุณรู้สึกเจ็บแทนผู้อื่น คุณยังมีความเป็นมนุษย์อยู่",[],Negative
-เธรดรวมบทเบียวไว้เล่นกับเพื่อน,[],Positive
ห้องยูนาบีสวยอ่ะ เจอแน่ เดะไปแต่งตาม(ในเดอะซิม) https://t.co/ze0tuQ3Luf,[],Positive
The Palms บ้านเดี่ยวที่ออสเตรเลีย สวยมาก อยากได้แบบนี้ มีโครงการไหนทำแนวนี้บ้าง https://t.co/Yzs9y4fKBe,['palms'],Positive
ใครรับพัสดุ อย่าลืมฉีดแอลกอฮอลวางตากแดดไว้ก่อนน้า ขนส่งติดโควิดกันหลายเจ้าเลยเห็นข่าว,[],Positive
ที่กุฏิมีแมวยังคะ https://t.co/ili4QzcSxd,[],Positive
อาจารย์ที่สอนพูดว่า ‘ไม่ต้องเปิดกล้องนะ อาจารย์รู้ว่าบางคนไม่สะดวกใจที่จะเปิดกล้อง อาจจะด้วยเหตุผลหลายๆอย่าง ไม่อยากให้เรียนแล้วต้องมานั่งกังวลว่านี่ต้องมาเปิดกล้องอีกแล้วหรอ อาจารย์รู้สึกว่ามันเป็นการรุกล้ำพื้นที่ส่วนตัวของพวกคุณ’ กุแบบ โฮรรรรรร รักอาจารรรรย์ บราโว่!,[],Negative
ชอบเวลาที่ผิวน้ำกระทบแสงแดด สวยจัง https://t.co/pRKPlJgfcd,[],Positive
ร้องไห้อยู่ นางมาสะกิด แล้วนี่ไม่สนใจ สักพักนางเดินออกไปข้างนอก ไปคาบใบไม้มา ไม่รู้จะสื่ออะไรนะ แล้วให้เป็นช่อ คาบมาให้เลย กูไม่รู้จะดีใจหรือจะด่าก่อนเพราะต้นไม้กูตายแล้ว เอามาทั้งต้นเลยมั้งน่ะ โอ๊ยมึง 5555555555555555555 https://t.co/WQlixKyYJi,[],Positive
อยากประชาสัมพันธ์ค่ะ ใครที่อยู่ในกทม.และติดโควิด19 มีผลการตรวจยืนยัน แต่ไม่มีอาการ หรืออาการไม่หนัก ตอนนี้มีโครงการHome isolation คือ การรับการรักษาที่บ้าน การดูแลเหมือนรพ.สนาม เรามีทีมแพทย์ พยาบาลอาสา เภสัชกร lab logistic ช่วยดูแล เพียงโทร1330 เพื่อลงทะเบียน หรือdmมานะคะ,"['home', 'isolation', 'lab', 'logistic', 'dm']",Positive
มหัศจรรย์การม้วนผมอีกแล้ว ชั้นพยามแล้วแต่ไม่ได้เลย ฮือ ผมม้วนมั่วๆสวยที่สุดคือตอนที่ม้วนๆลวกๆแล้วจะอาบน้ำค่ะ ขอบคุณค่ะ https://t.co/5nm0ffvrOa,[],Positive
พูดจริงๆๆว่าผีอะบางทีมันก็ไม่ได้ตั้งใจให้คนเห็นนะ นี่เคยกลับบ้านมาดึกๆเดินผ่านห้องข้างบันไดก็หันไปมอง เห็นแม่รีดผ้าอยู่แต่มีผญตัวซีดๆยืนอยู่ข้างแม่ด้วย นี่ก็หยุดมอง ใครวะ ซักพักชีหันมา จังหวะสบตาคือต่างคนต่างสะดุ้ง สะดุ้งแบบตกใจกันเองอะ มึงนึกภาพ 55555,[],Positive
เราตั้งใจเรียนภาษาญี่ปุ่นมากๆ ทุกวันนี้ดูอนิเมะไม่ต้องอ่านซับได้แล้วนะ เราเก่งมั้ยคะทุกคน,[],Positive
"ช่วงนี้ใครเรียนออนไลน์บ้าง ? มาทบทวนบทเรียนกับพี่ไบร์ทได้ในแอป StartDee พี่กับสไปร์ทดูไป 100+คลิปแล้ว เพื่อเตรียมตัวสำหรับศึกประลองความรู้ของ @startdeeth 

เข้ามาทายในแอปว่าใครจะชนะ เพื่อลุ้นรับเสื้อพร้อมลายเซ็นพวกเรา https://t.co/IwxreviRGi

#StartDeeNumber1 #StartDeexBrightxTay https://t.co/Qj7aZHDb0F","['startdee', 'startdeeth', 'startdeexbrightxtay', 'startdeenumber']",Positive
หนังไทยที่คนไทยไม่ได้ดู — getsunova https://t.co/tGptoCHjDC,['getsunova'],Negative
"🏹ติ่งอายุเฉลี่ยเท่าไหร่กันบ้าง🎁 

1990-2000 รี                 2001-2010 เฟบ",[],Negative
เจ็บ55555555555555555+ https://t.co/agS22V36KO,[],Positive
น้องอยู่แค่ป.5 แต่ฝีมือน้องไปสุดมากจ้า อนาคตไกลแน่นอน https://t.co/I1rI7O0xfE,[],Positive
ไหว้ย่อคนทำคลิป เข้าใจง่ายมากกกกกกกกกก ย่อยสุดๆละ เลิกเอาน้ำเกลือมาฉีดให้ประชาชนได้แล้วอีรัดบาน https://t.co/4DskV2TYwE,[],Positive
ในที่สุดก็เจอบรัชสีไม้ที่ชอบแล้ว 𓏔✏️📓👩🏻‍🦰🥬 ⸝ ⸝ https://t.co/3o5X3PCebP,[],Positive
🎨🌷 เธรดรวมภาพระบายสีที่มีคนแจก อยู่บ้านจะได้ไม่เบื่อ 🎄🎁,[],Negative
หนังผีไม่ได้แดก https://t.co/SyCc8B5t11,[],Negative
แต่มันมีจริงๆนะ คนที่เฟรนด์ลี่แต่เข้าถึงยาก ดูเหมือนเจ้าชู้ เข้าได้กับทุกคน แต่จริงๆแล้วไม่เอาใครเลย โลกส่วนตัวสูง,[],Negative
รวมเธรดรวมประโยคกวนตีนๆ😔🤙🏻🤩😣🙁🥺🥵😓😥😵😱😮😱😮😱,[],Negative
. *˖✿  เธรด รวมประโยคให้กำลังใจ  ✿ . *˖,[],Negative
คำว่า “ไม่เจอกับตัวไม่รู้หรอก” ไม่เกินจริงเลยนะ เราไม่สามารถรับรู้ถึงความรู้สึกเจ็บปวดของใครได้ ถ้าเราไม่ได้เจอกับตัวเอง,[],Negative
✿ เธรดรวมธีมไลน์สีสบายตา 🧺🪚🥛⭐️,[],Positive
ได้ผลจริงๆ ดิ ออกกำลังกายแบบไม่หยุดเล่นมือถือ https://t.co/rics4tSNlr,[],Positive
บราวนี่ รี                   เค้กช็อคโกแล็ต เฟ้บ https://t.co/MWk6uQuVqY,[],Positive
มึง55552525522555555555555252 https://t.co/Jv7kXdoiY5,[],Negative
กรุณามีลูก เพราะอยากมี อยากรัก อยากดูแล อยากเลี้ยงคนๆนึง ไม่ใช่ มีไว้ใช้ มีไว้เลี้ยงยามแก่เฒ่า พูดตลอด เด็กไม่ได้ขอมาเกิดเพราะงั้น จะมีทั้งทีเลี้ยงให้ดีด้วยค่ะ (มีเมื่อพร้อม) จบ,[],Positive
เราก็ใช้แมสแบบรีล่า สั่งจากเกาหลี ( gmarket ) ส่งมาไทยไม่โดนภาษีด้วย ใส่แล้วหายใจสบายมาก แล้วก็ชอบที่ซีลแยกซองเป็นชิ้นๆ ทำให้สะอาด สะดวกสบายด้วย~ https://t.co/enjqu6TSAS,['gmarket'],Positive
"คุณคนนี้เค้าอธิบายเกี่ยวกับวัคซีน NOVAVAX ได้แบบเข้าใจง่ายเลย เผื่อใครอยากเก็บและศึกษาข้อมูลวัคซีน #novavax นะคะ 👍🏻

#วัคซีนทางเลือก #วัคซีนโควิด19 #โควิด19 https://t.co/aI53vgY5rm","['novavax', 'novavax']",Positive
กุประทับใจคำตอบของพี่เขามาก https://t.co/7fzNTrQA3Y,[],Positive
ยืนโง่อยู่ด้านหลัง กอดแม่ไม่ได้ ต้องกักตัว14วันคับ https://t.co/GHnN6Iqso6,[],Negative
"เช็คๆ 👀เกิด

1980-1999 รี              2000ขึ้นไปเฟบ",[],Negative
แล้วไอ้ไข่นี่เค้านอนๆอยู่แล้วหัวไปกดเปิดไฟเอง ตื่นเอง แล้วมองเหมือนกุเปนคนเปิดไฟรบกวนมัน https://t.co/LKX82FuLxB,[],Positive
ถือว่านี่เป็นสีชอล์กเต็มๆรูปแรกของเราคับ ฝากติดตามพัฒนาการด้วย;_; มีเวลาจะเอาออกมาใช้บ่อยๆ https://t.co/RRTyEKAV6F,[],Positive
มึง AKMU ft. IU อิเหี้ย กูว่าชาร์ตแตก,"['akmu', 'ft', 'iu']",Negative
น้องชอบเล่นหิมะมาก เจ้าของใจดีเลยตักหิมะเข้ามาให้เล่นในบ้าน ดูจากวิดีโอก็เชื่อแล้วว่าชอบจริงๆ เดินตามตั้งแต่เปิดประตูเข้ามาเลย https://t.co/eTioBhVHwv,[],Positive
ทักษิณบอกว่า คนเป็นนักการเมือง เขาแคร์ประชาชน คนมาจากปฏิวัติ เขาไม่แคร์ประชาชนครับ สะดุ้งกันครึ่งสภา,[],Negative
"ทักษิณเอาเรื่องปะมึงว่า ""ตู่เขาเคยเป็นลูกน้องผม ตอนผมเป็นนายกเขาเป็นพันเอก ถ้าเขามาปรึกษาผม ผมพร้อมช่วย"" 55555555555",[],Positive
"เราเปลี่ยนหน้ากากมาใช้ KF94 เกาหลีทั้งหมด ด้วยความอยากรู้ว่ามันจะต่างกันยังไง พอดีหน้ามั้ย หายใจออกมั้ย เลยซื้อยี่ห้อที่ฮิตๆ มาลองและก็รีวิว 

อยากให้คนที่จะเปลี่ยนมาใช้ KF94 ลองหลายๆยี่ห้อเหมือนกันนะ เพราะมันควรจะพอดีกะรูปหน้าจะเซฟกว่า https://t.co/rR08vIlrwL","['kf', 'kf']",Positive
✴︎ เธรด ธีมไลน์น่ารักๆ 🪡⭐️,[],Positive
พ่อเขียนว่า: วันนี้ลูกสาวของผมมีประจำเดือนเป็นครั้งแรกบนรถบัส มีเด็กผู้ชายคนหนึ่งซึ่งอายุมากกว่าเธอได้หนึ่งปีดึงเธอไปคลุมและกระซิบข้างหูของเธอว่า ดูนั่นสิ มีคราบบนกางเกงของเธอหนะ อย่าตกใจนะ เอาเสื้อคลุมของฉันคลุมรอบ ๆ เอวของเธอแล้วก็กลับบ้านไป https://t.co/jAgp12mDO0,[],Negative
"ยมบาล : เจ้าเป็นอะไรตาย
คนไทย : โอเวอร์โดสค่ะ
ยมบาล : ยาเสพย์ติดสินะ
คนไทย : วัคซีนรวมมิตรค่ะ",[],Negative
✨ เธรดนี้จะมารวมตัวร้ายจากหนังบาร์บี้ที่เราชอบ มารู้จักกับตัวร้ายแต่ละคนว่ามีประวัติความเป็นมายังไง ชีวิตหลังหนังจบ รวมไปถึงทฤษฎีเรื่องราวต่างๆ ใครสนใจ อ่านต่อในเมนชั่นได้เลย 💜 https://t.co/phkw9Q5auO,[],Positive
กำลังกลับไทยนะคะ เจอกันประเทศไทย! https://t.co/vgR3k18lwb,[],Positive
ทุกคนคะ วันนี้เราดูสารคดีเเล้วได้รู้จักกับ “arctic rabbit” พวกน้องๆน่ารักมากเลยยยยเป็นก้อนไปหมดมองไกลๆนึกว่า snow ball 5555555 พวกน้องชอบอยู่กันเป็นฝูงด้วยยิ่งน่ารักเข้าไปใหญ่นี่มันกองทัพกระต่ายชัดๆ 🐰💕✨ https://t.co/1wDFzwmn0u,"['arctic', 'rabbit', 'snow', 'ball']",Positive
น้องโกเด้นในหมู่บ้านตัวนี้คือน่ารักมากกกกกกก น้องอารมณ์ดีมากๆทักทายทุกคน พอนางเหนื่อย นางก็จะคาบสายจูงตัวเอง กลับบ้าน 😂 https://t.co/wFcixeU6dq,[],Positive
ยืนยันคำเดิมว่า ‘ดื่มน้ำเยอะๆ’ เป็นประโยคบอกรัก,[],Negative
อ่ะ ใครมีซีรีย์เกา หนุกๆ แนะนำมาเลย มีเวลาดูเต็มที่มากๆตอนนี้,[],Positive
สุดยอดทุกเรื่องทุกภาค https://t.co/L6KPdZ6vj8,[],Negative
"มันต้องสักตั้ง! 
กุ๊ยช่ายไม่ทอด รี       กุ๊ยช่ายทอด เฟบ https://t.co/eGIsofDMrs",[],Positive
ประโยคนี้แม่งโคตรชอบ 'ฉันไม่เคยได้ครอบครองเขาเลย แต่กลับรู้สึกเหมือนว่ากำลังเสียเขาไป ― Nevertheless ',['nevertheless'],Negative
ติกตอกให้อะไรกับเรา เดี๋ยวต้องเจอ ชั้นต้องลอง https://t.co/IApqZxlKka,[],Negative
555555555555555555555555555555555555555555555555555555555555555555555555 กุถามจิง https://t.co/dnqDMepqlT,[],Negative
สมคำล่ำลือ ทุกคนไปลอง https://t.co/bHRnd3b7eh,[],Positive
อยากทำเธรดรวมเรื่องราวตัวร้ายในหนังบาร์บี้ เอาแบบประวัติ ทฤษฎี เรื่องราวอะไรต่างๆ ชีวิตหลังจากตอนจบ จะมีใครสนใจอ่านมั้ย 💜✨ https://t.co/IU0Mj3gwLy,[],Negative
"YGคอนเฟิร์มแล้วว่า""ลิซ่า""กำลังเตรียมโซโล่เดบิวท์ https://t.co/7yMd1qy82N",['yg'],Positive
ดรอปเรียนทั้งประเทศไปก่อนเลยดีไหม ไม่ไหวอย่าฝืนเลยกุว่า สภาพคือพังทั้งคนเรียน คนสอน ระบบ,[],Negative
ขอเปลี่ยนโปรก่อนครับเดี๋ยวดูไม่จริงจัง,[],Negative
เธรดรวมบทเบียวๆไว้เล่นกับเพื่อน,[],Positive
ยทบ.เกาหลีคนนี้ไปเที่ยวตลาดในขอนแก่น เจอลุงคนขายปลาดุกย่างพูดเกาหลีได้เฉย เป็นงง พูดได้ของจริงเลย ไม่จกตา 555555555 #รีวิวเกาหลี https://t.co/jGXRSkEvg7 https://t.co/b2WoJSlJ1U,[],Negative
ถึงเพชรกับน็อตจะคุยกันด้วยคำหยาบคายแต่เป็นคำที่เราใช้กันในกลุ่มเพื่อนสนิทถึงความเห็นทางการเมืองเราจะแตกต่างกันอย่างสุดขั้ว แต่เราก็เคารพในความเชื่อของกันและกัน น็อตไม่เคยระรานใครไม่เคยด่าใครที่คิดต่างอาจดื้อไปบ้างแต่เค้าก็ถือเป็นคนดีและเป็นเพื่อนที่ดีมากคนนึง,[],Positive
"สตอรี่พี่กิต5555555555555555555555
435535535555355535344535353535355353535353555555353535555555555555535555555555555555555 https://t.co/1Brfpto5Ne",[],Positive
ถามใจตัวเองดูว่าการถูกห้ามไม่ให้พูดแม้กระทั่งความจริงเป็นชีวิตแบบไหนกัน,[],Positive
"𓂋 🧢 ﾟ𓈒 𓏸 เธรดรวมเสื้อผ้า,เครื่องแต่งกายน่ารักๆ  (ไม่เกิน 200 บาท)   ·͜·♡ ʬʬʬ",[],Negative
ผู้ว่าปทุมก็คือ ขอไม่รับเงินเดือน3เดือน ตั้งจุดตรวจโควิดฟรี สั่งซิโนฟาร์มมาให้คนในจังหวัดฉีดฟรี แจกหน้ากากอนามัยกับเจลล้างมือเป็นประจำ มีรถฉีดพ่นฆ่าเชื้อตามหมู่บ้าน ล่าสุดสาสุขปลดล็อค rapid test แกก็เอามาให้ตรวจฟรีอีก ที่สุดแล้วป่ะความคุ้มภาษี,"['rapid', 'test']",Positive
'ชีวิตมันสั้นเกินกว่าจะทรยศความคิดตัวเอง' - พี่ลูกกอล์ฟ,[],Positive
เรื่องไม่รู้ก็ได้ : ในฟินแลนด์กวางเรนเดียร์ถูกพบมากมายในเมืองและบนถนน รัฐบาลจึงจัดการเพ้นท์สีเรืองแสงให้น้อง เพื่อที่น้องจะได้ปลอดภัยจากการถูกรถชน และคนจะได้มองเห็นน้องในเมืองเพื่อจะได้เลี่ยงการเจอน้องได้ในยามค่ำคืน https://t.co/teEiOc71x0,[],Positive
โพสต์ครูลูกกอล์ฟที่ออกจากวงการแม่งโคตรเศร้าเลยนะ เขาทำขนาดนี้ก็ยังไม่มีเพื่อนในวงการคนไหนยืนข้างเขา แม้แต่เพื่อนที่เอ่ยปากว่าสนิทมากก็ยังเงียบ ราวกับว่าที่เขาตะโกนมาตลอดไม่ได้ยินมันเลย เศร้าว่ะ แต่พี่ลูกยังมีลูกเรานะ ปชช.จะยืนเคียงข้างพี่ลูกเอง,[],Negative
ครูลูกกอล์ฟเหยียบหน้าคนทั้งคอนโดสวัสดีทวีสุข อีดอกกกก ซิทคอมในดวงใจกูสมัยมัธยม,[],Negative
แก! เค้ามีโรงงานขายแก้วสุดเก๋แถวบางแค ชื่อว่า eastern glass ข้างในจะเป็นโรงงานที่ขายแก้ว แจกันหลากหลายแบบ ชาวเก๋ทำคอนเทนต์ควรไปซื้อมาประดับประดาห้องได้เลย ราคาไม่แพง เลือกกันมันส์ๆเลย แถมด้านหน้ามีคาเฟ่ข้างหน้าโรงงานด้วย ชิคมากๆ หลังล็อคดาวน์ก็ไปกันดูจ้า https://t.co/2e81ibMoxh,"['eastern', 'glass']",Positive
"เช็คประชากรหน่อยค่ะ 

มีแฟนรี                                   โสดเฟบ",[],Negative
"วิธีใส่ฟิลเตอร์ตอนเรียนออนไลน์
꒰⸝⸝• ｡ •⸝⸝꒱ 🦙🎀 🛼🎾 ผ่าน snap camera 

*จริงๆในแอพ zoom มีฟิลเตอร์ให้อยู่แล้วนะคะ เผื่อใครไม่เห็นจะแปะๆไว้ในเมนชั่นด้วยค่า🥺🥺* https://t.co/pKfEmIR9Zc","['snap', 'camera', 'zoom']",Positive
แคปไว้ส่งต่อ วิธีการหายใจที่ทำให้ออกซิเจนเข้าสู่เลือดให้เพียงพอที่สุดเมื่อติดเชื้อโควิด จากเฟสบุ้คคุณ Chatchai Momo Phimphasak https://t.co/jgL2bW8jEH,"['chatchai', 'momo', 'phimphasak']",Positive
เธรดรวมบทแปกๆ ไว้ใช้กับคนแปกๆ,[],Positive
วงการบาริสต้าก็ครีเอทเอาเรื่องงง เค้าเก่งกันจังความกาแลคซี่ใดๆ 🪐✨🍵 https://t.co/SvOXjaBHi1,[],Positive
หาทำจนใช้ฟิลเตอร์ใน google meet ได้แล้ว55555556665555🥲 มีใครอยากให้สอนมึ้ยๆๆ ถ้าว่างอาจจะมาเธรดอีก •_&lt;🤍🤍🤍🤍🤍🤍🤍🤍🤍 https://t.co/EjFK2KpXS6,"['google', 'meet', 'lt']",Positive
"⠀
เธรดรวมหนัง / การ์ตูน / ซีรีส์ ที่ชอบดูใน 𝚗𝚎𝚝𝚏𝚒𝚕𝚡 / 𝚍𝚒𝚜𝚗𝚎𝚢 + 𝚑𝚘𝚝𝚜𝚝𝚊𝚛 ♡̼ ˳ ֹ 𝅄
⠀",[],Positive
ปวดหลังรี                       ปวดหัวเฟบ,[],Negative
เธรดรวบรวมข้อความการใช้ชีวิตภาษาอังกฤษ,[],Positive
"𓂃🛋 thread รวมของแต่งห้อง,ของใช้ราคาน่ารัก (ไม่เกิน200บาททุกชิ้น)𓂋 ✺",['thread'],Positive
"ประโยคที่ซอลลี่เคยพูดว่า ""เมื่อคุณตายไปแล้ว นั่นล่ะ คนทั้งโลกถึงจะกลับมารักคุณ"" ไม่เกินจริง",[],Negative
ส่งพ่อแค่นี้นะ https://t.co/kqOiKnWFXZ,[],Negative
เชื่อแล้วว่าคนไทยแม่งขี้เสือก https://t.co/pzhD83RGIg,[],Negative
คุณณวัฒน์ สู้ๆนะครับ คุณอยู่เคียงข้างประชาธิปไตยกับประชาชนมาตลอด ขอให้หายไวๆครับ https://t.co/Fvj1unDGsi,[],Negative
เธรดนี้ จะมารวมของใช้/ของตกแต่งโต๊ะทำงาน ใน 𝚜𝚑𝚘𝚙𝚎𝚎 นะคะ ลิงค์ในเธรดเลยย ✨🍋👇🏻 https://t.co/t5f4708u5I,[],Positive
เส่ดแน้วค่ะ กับการแต่งห้องนอนที่ค่อนข้างแคบให้ดูแคบกว่าเดิมด้วยตัวเอง ประกอบของเองจนมือแตกไปเหมิด https://t.co/dYHsVkxDcu,[],Positive
เธรดรวมฟ้อนต์ที่เค้าชอบใช้ทั้งภาษาไทยและภาษาอังกฤษ เดี๋ยวเค้าแปะลิ้งดาวโหลดไว้ข่างล้างให้ด้วยคับ🖐🏻 https://t.co/QxbREEN67O,[],Positive
ชอบอ่านแบบไหนมากกว่ากันอ่ะ??? https://t.co/FBcqcN4Yb9,[],Positive
◌ เธรด สิ่งที่ตัวเองได้เรียนรู้ก่อนอายุ 25,[],Positive
มาตรงนี้ค่ะ  #COVID19 https://t.co/ICO6R2kznb,['covid'],Positive
เอาละ เริ่ม https://t.co/h1SCSAnAzu,[],Positive
วิวก่อนนอนของฉัน ฝันดี ราตรีสวัสดิ์ 😖 https://t.co/69JQmZQssv,[],Positive
ฉากนี้คือน่ารักมากอ่ะ เก็บลายละเอียดได้สวยมากอ่ะ  #NeverthelessEp4 https://t.co/v6F4DsWxbE,['neverthelessep'],Positive
วันนี้ขอบคุณทุกคนมากๆเลยนะค้าบที่เข้ามาชมไลฟ์และคอยซัพพอร์ตกันเสมอมา ช่วงนี้ดูแลสุขภาพกันด้วยนะค้าบ ดูแลให้เยอะกว่าเดิมด้วยนะค้าบ🥰🥰 https://t.co/vK6EJLtblP,[],Positive
ศิลปินจะรู้มั้ยว่าเค้าได้เซฟชีวิตคนคนนึงจากวันแย่ๆไว้มากมายขนาดไหน รู้สึกขอบคุณอยู่เสมอจริงๆนะ,[],Positive
มีใครยังไม่ได้ฉีดวัคซีนสักเข็มเหมือนเราไหม🥲,[],Negative
โอย ใจหนู https://t.co/vk4WUQMC39,[],Positive
*ขอให้ทุกคนรีเก็บเอาไว้* คนในเฟซเราเขียนแนะนำวิธีการ #หาเตียง และวิธีปฏิบัติตัว เมื่อรู้ว่าติดเชื้อ #โควิด19 เอาไว้ แล้วเค้าเขียนละเอียดมากจริงๆ ✨ อยากให้ทุกคนรีไว้ วันนึงเราอาจจะต้องใช้ หรือคนที่ผ่านมาเห็นทวิตที่เรารีอาจจะได้ใช้ก็ได้ เค้าเขียนไว้ดีมากๆจริงๆ 👏🏻👏🏻👏🏻 https://t.co/kcgzWZTt6m,[],Negative
อั้ยตัวจิ๋วววววววววววววววววว  https://t.co/bcpwDYdnpy,[],Negative
