content,new,sentiment
Bu raki icenler neden bardagi kafasinin ustunde saga sola falan salliyo adam gibi icsene ne sov yapiyon,"['raki', 'icenler', 'bardagi', 'kafasinin', 'ustunde', 'saga', 'sola', 'falan', 'salliyo', 'adam', 'icsene', 'sov', 'yapiyon']",Negative
📸 Bu akşamki idmanımızdan kareler 💪 https://t.co/6sUeUIpQko,"['akamki', 'idmanmzdan', 'kareler']",Positive
"Hayatta hangisi daha değerlidir diye sorsalar...

Menzile varmak mı yola çıkmak mı?

Yeni bir yola, 
Yine ilk günkü heyecanla başlamak derim...

#MilliTeknolojiHamlesi 🌍🇹🇷 https://t.co/63ZSo0mUaV","['hayatta', 'hangisi', 'deerlidir', 'varmak', 'yola', 'kmak', 'yola', 'gnk', 'heyecanla', 'balamak', 'sorsalar', 'menzile', 'yeni', 'yine', 'derim', 'milliteknolojihamlesi']",Positive
suriyeliler: abe afgan istemiyor biz gelmesin  bozacak türkiya huzur bozacak cahannam,"['suriyeliler', 'abe', 'afgan', 'istemiyor', 'gelmesin', 'bozacak', 'trkiya', 'huzur', 'bozacak', 'cahannam']",Negative
"Bayram hediyesi yükleniyor! 😉

🟩 🟩 🟩 🟩 ⬛️ ⬛️ 

20 Temmuz'u bekleyin... https://t.co/JVpJeACHGA","['bayram', 'hediyesi', 'ykleniyor', 'temmuzu', 'bekleyin']",Positive
"Bugünlerde Çağdaş Yaşamı Destekleme Derneğinin ""Anadolu'da bir kızım var"" kampanyası var. ""EGITIM"" yazıp 4622'ye göndererek 10 TL bağışlanıyor. Sizi bağış yapmaya davet ediyorum. Ayrıca metni kopyalayıp, kendi sayfanızda da paylaşır mısınız?","['bugnlerde', 'yaam', 'destekleme', 'derneinin', 'anadoluda', 'kzm', 'kampanyas', 'egitim', 'yazp', 'ye', 'gndererek', 'tl', 'balanyor', 'sizi', 'yapmaya', 'davet', 'ediyorum', 'ayrca', 'metni', 'kopyalayp', 'kendi', 'sayfanzda', 'paylar', 'msnz']",Positive
"bana bi gün batımı lazım, bir de sen.","['bana', 'gn', 'batm', 'lazm']",Negative
13 bin verdiği gömleğe bak kütahya hava er kamuflajı mq https://t.co/jTotor5kWh,"['verdii', 'gmlee', 'bak', 'ktahya', 'hava', 'kamuflaj', 'mq']",Positive
mood melisa oturmuşum kendime https://t.co/bGqNAvyaGq,"['mood', 'melisa', 'oturmuum', 'kendime']",Positive
"Suriyeli arkadaşım!

Buradaki masrafını cebinden Erdoğan değil, alınteriyle ödediği vergilerle Türk Milleti ödedi. Bu bir.

Türkiye Erdoğan'ın değil, Türk Milleti'nindir. Ülkende savaş vardı, Türk Milleti seni misafir etti. Şimdi savaş bitti. Yani misafirlik de bitti. Bu da iki.","['suriyeli', 'masrafn', 'cebinden', 'erdoan', 'deil', 'alnteriyle', 'dedii', 'vergilerle', 'trk', 'milleti', 'erdoann', 'deil', 'trk', 'milletinindir', 'lkende', 'sava', 'vard', 'trk', 'milleti', 'seni', 'misafir', 'etti', 'imdi', 'sava', 'bitti', 'misafirlik', 'bitti', 'arkadam', 'buradaki', 'trkiye']",Positive
"Milletin çocuklarını Suriye’ye gönderip, beş milyon Suriyeli’yi memlekete soktular, milletin çocuklarını Afganistan’a bekçi yapıp, tırlarla Afgan’ı memlekete sokuyorlar… https://t.co/pY5BlQhl4H","['milletin', 'ocuklarn', 'suriyeye', 'gnderip', 'milyon', 'suriyeliyi', 'memlekete', 'soktular', 'milletin', 'ocuklarn', 'afganistana', 'beki', 'yapp', 'trlarla', 'afgan', 'memlekete', 'sokuyorlar']",Negative
cv imza kase mühür https://t.co/eDBCas9Lx7,"['cv', 'imza', 'kase', 'mhr']",Positive
"Milletvekillerine maaş olarak sadece asgari ücret verilsin. 

Katılır mısınız?","['milletvekillerine', 'maa', 'olarak', 'sadece', 'asgari', 'cret', 'verilsin', 'msnz', 'katlr']",Negative
bilader ork da gelse high elf de gelse denetimsiz giriş istemiyoruz sen bunun nesini anlamadın mq https://t.co/ZXxS5D0urF,"['bilader', 'ork', 'gelse', 'high', 'elf', 'gelse', 'denetimsiz', 'giri', 'istemiyoruz', 'nesini', 'anlamadn', 'mq']",Negative
"HAMBURG şehrinin içler acısı görüntüsü; Almanya'nın kuzeyindeki liman şehri Hamburg'un yürek parçalayan görüntüsüdür.  Görüldüğü üzere her yerde ağaçlar, parklar, 4-5 katlı binalar var. Kıyıya hiç devasa dolgu falan yapılmadığı gibi rezidans falan da dikilmemiş. https://t.co/Xs0Zt08BoI","['hamburg', 'ehrinin', 'iler', 'acs', 'grnts', 'almanyann', 'kuzeyindeki', 'liman', 'ehri', 'hamburgun', 'yrek', 'paralayan', 'grntsdr', 'grld', 'zere', 'yerde', 'aalar', 'parklar', 'katl', 'binalar', 'kyya', 'hi', 'devasa', 'dolgu', 'falan', 'yaplmad', 'rezidans', 'falan', 'dikilmemi']",Positive
"Sezen Aksu'yla birlikte konsere çıkan Mustafa Ceceli, Aksu'nun bir hareketi üzerine telaşlanıp ''Aman Sezen hanım RTÜK var'' diyince Sezen Aksu ''Koymuşum RTÜK'e'' dedi. (2014) https://t.co/waH7u9cnUs","['sezen', 'aksuyla', 'birlikte', 'konsere', 'mustafa', 'ceceli', 'aksunun', 'hareketi', 'zerine', 'telalanp', 'aman', 'sezen', 'hanm', 'rtk', 'diyince', 'sezen', 'aksu', 'koymuum', 'rtke']",Positive
"İşçiyi hafta tatilinde (10 dakika bile olsa) çalıştıran işveren, işçiye hafta tatili için 1,5 günlük yevmiye vermek zorundadır.

Yargıtay 9. Hukuk Dairesi
2016/6143 E. 2019/18054 K.","['iyi', 'hafta', 'tatilinde', 'dakika', 'olsa', 'altran', 'iveren', 'iiye', 'hafta', 'tatili', 'iin', 'gnlk', 'yevmiye', 'vermek', 'hukuk', 'zorundadr', 'yargtay', 'dairesi']",Negative
"""fb formasıyla dükkana gelene dondurma bedava"" kampanyam harika ilerliyor. mahallede ki bütün bebeler fbli oldu. belki bu çocuklar ilerde iş adamı vs olacak. yatırım... https://t.co/yuABDNRtCB","['fb', 'formasyla', 'dkkana', 'gelene', 'dondurma', 'bedava', 'kampanyam', 'harika', 'ilerliyor', 'mahallede', 'btn', 'bebeler', 'fbli', 'ocuklar', 'ilerde', 'adam', 'vs', 'olacak', 'yatrm']",Positive
BURGER KİNG EKONOMİK TAVUK MENÜ 21 LİRA OLMUŞ ALOOO KİMSE KARŞI ÇIKMICAK MI BUNA KALIN BACAĞI SALIP BİRAZ BUNU KONUŞABİLİR MİYİZ,"['burger', 'kng', 'ekonomk', 'tavuk', 'lra', 'olmu', 'alooo', 'kmse', 'kari', 'ikmicak', 'kalin', 'bacai', 'salip', 'braz', 'konuablr', 'myz']",Negative
"Erzurum’da Yapımı Tamamlanan Projelerin Açılış Töreni

https://t.co/fSGw1yDrJh","['erzurumda', 'yapm', 'tamamlanan', 'projelerin', 'treni']",Positive
İnce düşünen incinir.,"['nce', 'dnen', 'incinir']",Negative
LAN BU NEY AŞHAJANQOSNQLDNQLDNWDKNQKD https://t.co/mtl7aZnfNl,"['lan', 'ney', 'ahajanqosnqldnqldnwdknqkd']",Positive
Patient..yeah i’ve been patient 😽😽 30 kilo alındı✔️✔️ https://t.co/WJbi1kSgv9,"['patientyeah', 'ive', 'patient', 'kilo', 'alnd']",Positive
Size de “Hepinizin Allah belasını versin” diye bağırma isteği geliyor mu?,"['size', 'hepinizin', 'allah', 'belasn', 'versin', 'barma', 'istei', 'geliyor']",Negative
"Galatasaray Futbol A Takımı’nın, UEFA Şampiyonlar Ligi İkinci Ön Eleme Turu’nda Hollanda temsilcisi PSV Eindhoven ile deplasmanda oynayacağı maçın medya programı belli oldu.

Detaylar için 👉 https://t.co/NVLGpN1FWk https://t.co/oBgDxUOmqM","['galatasaray', 'futbol', 'takmnn', 'uefa', 'ampiyonlar', 'ligi', 'kinci', 'eleme', 'turunda', 'hollanda', 'temsilcisi', 'psv', 'eindhoven', 'deplasmanda', 'oynayaca', 'medya', 'program', 'belli', 'iin', 'detaylar']",Positive
"Hava çok sıcak. Kapımızın önüne su, olanağımız varsa mama koyalım. Dünya hepimizin. https://t.co/ZgvXHh942W","['hava', 'ok', 'scak', 'kapmzn', 'nne', 'olanamz', 'varsa', 'mama', 'koyalm', 'dnya', 'hepimizin']",Positive
ask böyle bi sey mi https://t.co/PtjBuiFeh4,"['ask', 'byle', 'sey']",Negative
AK Parti Erzurum Genişletilmiş İl Danışma Toplantısı https://t.co/A9k7K5uCq6,"['ak', 'parti', 'erzurum', 'geniletilmi', 'danma', 'toplants']",Positive
Yurt dışına gidip gitmeme kararını 2023’te verecekler fav,"['yurt', 'dna', 'gidip', 'gitmeme', 'kararn', 'verecekler', 'fav']",Positive
TRT’ye ödediğimiz paralar için dava açmalıyız artık. Paramızla parti propagandası istemiyoruz.,"['trtye', 'dediimiz', 'paralar', 'iin', 'dava', 'amalyz', 'artk', 'paramzla', 'parti', 'propagandas', 'istemiyoruz']",Negative
sen aklına koydugun her seyi basarırsın cünkü slutshamer bodyshamer kadın düsmanı homofobik bir toplumda bu yasına kadar geldin,"['aklna', 'koydugun', 'seyi', 'basarrsn', 'cnk', 'slutshamer', 'bodyshamer', 'kadn', 'dsman', 'homofobik', 'toplumda', 'yasna', 'geldin']",Negative
"Dezenfektancı Bakan Ruhsar Pekcan soruşturulmayacak mı? 

UNUTMADIK!","['dezenfektanc', 'bakan', 'ruhsar', 'pekcan', 'soruturulmayacak', 'unutmadik']",Negative
Durup düşünmek yerine gülüp geçin.,"['durup', 'dnmek', 'yerine', 'glp', 'gein']",Negative
"Üç bakan, üç ayrı uçakla Rize'ye gitmişler ve  sel felaketiyle boğuşan halk onları bağrına basmış.. öyle mi?","['bakan', 'ayr', 'uakla', 'rizeye', 'gitmiler', 'sel', 'felaketiyle', 'bouan', 'halk', 'barna', 'basm', 'yle']",Positive
Ezgi Mola'nın ünlülerle kendisi ünlü değilmiş gibi fotoğraf çektirip paylaştığı Instagram hesabı https://t.co/3ceghg2YVx,"['ezgi', 'molann', 'nllerle', 'kendisi', 'nl', 'deilmi', 'fotoraf', 'ektirip', 'paylat', 'instagram', 'hesab']",Positive
Biliyosunuz bir ilişkim vardı. Ayrılma kararı aldık. Taşınma sürecine girdim ve bir süre yayın açamıcam. Sadece 20si akşamı önceden belli olan sponsorlu yayını yapıcam. Anlayışınız için teşekkür ederim sevgili dostlarım. En kısa sürede yayınlara harika şekilde dönücem. 🙏❤️,"['biliyosunuz', 'ilikim', 'vard', 'ayrlma', 'karar', 'aldk', 'tanma', 'srecine', 'girdim', 'sre', 'yayn', 'aamcam', 'sadece', 'akam', 'nceden', 'belli', 'sponsorlu', 'yayn', 'yapcam', 'anlaynz', 'iin', 'teekkr', 'ederim', 'sevgili', 'dostlarm', 'ksa', 'srede', 'yaynlara', 'harika', 'ekilde', 'dncem']",Positive
Bir ülke ve iki haberi https://t.co/4Swzi5xyYH,"['lke', 'haberi']",Positive
Cumhurbaşkanı’nın örtülü ödenek harcamasının ilk altı ayda da 1 milyar 348 milyon lira olduğu anlaşılalı birkaç saat oldu. Porsiyon hiç küçülmemiş,"['cumhurbakannn', 'rtl', 'denek', 'harcamasnn', 'ayda', 'milyar', 'milyon', 'lira', 'olduu', 'anlalal', 'birka', 'porsiyon', 'hi', 'klmemi']",Negative
"Bugünlerde Çağdaş Yaşamı Destekleme Derneğinin ""Anadolu'da bir kızım var"" kampanyası var. ""EGITIM"" yazıp 4622'ye göndererek 10 TL bağışlanıyor. Sizi bağış yapmaya davet ediyorum. Ayrıca metni kopyalayıp, kendi sayfanızda da paylaşır mısınız?","['bugnlerde', 'yaam', 'destekleme', 'derneinin', 'anadoluda', 'kzm', 'kampanyas', 'egitim', 'yazp', 'ye', 'gndererek', 'tl', 'balanyor', 'sizi', 'yapmaya', 'davet', 'ediyorum', 'ayrca', 'metni', 'kopyalayp', 'kendi', 'sayfanzda', 'paylar', 'msnz']",Positive
Azıcık şerefi olan boğulur https://t.co/ziH3z9JEy1,"['azck', 'erefi', 'boulur']",Positive
Yeni sezon hazırlıklarımıza devam ediyoruz ✅ https://t.co/fEnVixEmYc,"['yeni', 'sezon', 'hazrlklarmza', 'devam', 'ediyoruz']",Positive
Ve sıfır makyaj Acun https://t.co/vXAqqNAuTu,"['sfr', 'makyaj', 'acun']",Negative
"%5 oyu var, anayasa mahkemesi kapatılsın diyor. %15 oyu olsa meclis kapatılsın der. “Garip bir psikoloji, bir felsefe, idiotloji”.","['oyu', 'anayasa', 'mahkemesi', 'kapatlsn', 'diyor', 'oyu', 'olsa', 'meclis', 'kapatlsn', 'garip', 'psikoloji', 'felsefe', 'idiotloji']",Negative
"Kamp Programı Bilgilendirme

👉 https://t.co/9JjevCDAvO https://t.co/ZvMkSKuN4e","['kamp', 'program', 'bilgilendirme']",Positive
