content,new,sentiment
دنیا بھر کے مسلمانوں کو شبِ معراج مبارک۔,[],Positive
مولانا خادم حسین رضوی کی رحلت پر میں انکے اہلِ خانہ سے تعزیت کا اظہار کرتا ہوں۔ اناللہ وانا الیہ راجعون۔,[],Positive
"ووٹ کو عزت دو 🇵🇰 
NS",['ns'],Negative
"برادر ملک پاکستان کے 73ویں یوم آزادی کے موقع پر مبارکباد پیش کرتا ہوں ۔ 
پاکستان کے اور پاکستان کے عوام کے ساتھ گہرے اور دیرینہ تعلقات کے پیش نظر میں ذاتی طور پر اور ترک قوم کی جانب سے سلام  محبت پیش کرتا ہوں https://t.co/qiAq9dPWFF",[],Positive
ایک طویل عرصے کے پاکستان اور عالم اسلام میں ایک عید ہو گی،اللہ کا لاکھ لاکھ شکر ہے کہ اس نے ہمیں سرخرو کیا، رویت ھلال کمیٹی کے سربراہ مولانا منیب الرحمنٰ اور تمام اراکین بھی مبارک باد کے مستحق ہیں تمام لوگوں نے بڑے دل کا مظاہرہ کیا اور مشکل حالات میں عوام کو ایک عید کی خوشی ملی,[],Positive
"معاف کر دینا سب سے بڑا بدلہ ھے
#tariqjamil",['tariqjamil'],Positive
"بچپن سےکرکٹ کاجنون تھا،غریب تھا،درزی کی دکان پرکام سیکھنےجاتاتھا،وہاں سےاللہ نےاٹھاکر پاکستان کاسبزہلالی پرچم سینےپرسجوایا،اپنےملک  کےلیےکھلایا،الحمدللہ ورلڈریکارڈبنوایا۔آج جوبھی عزت ہےاس ملک کی وجہ سےہے
یااللہ!میرےپاکستان،اس میں رہنےوالوں اورپوری انسانیت کی ہرطرح سےحفاظت فرما🤲",[],Positive
"صورتحال کاتقاضا ہے کہ عوام آگے بڑھیں اور اپنے ہم وطنوں کو کرونا جیسی آفت سے محفوظ بنانے کی تحریک میں ہمارا ہاتھ بٹاتے ہوئے کسی حکومتی فرمان کا انتظار کئے بغیر   ہی اپنے آپ کو ازخود گھروں تک محدود رکھیں اور رضاکارانہ لاک ڈاؤن کی راہ اختیار کریں کیونکہ 

""جو محدود ہے۔۔۔وہ محفوظ ہے""",[],Negative
میں نے ہدایات دی ہیں کہ وزیرخارجہ ایران، سعودی عرب اور امریکہ جاکر ان ممالک کے وزرائے خارجہ سے ملیں جبکہ آرمی چیف متعلقہ عسکری قائدین سے روابط قائم کریں اور واضح پیغام دیا جائے کہ: پاکستان امن کیلئے اپنا کردار ادا کرنے کو تو تیار ہے مگر وہ دوبارہ کسی بھی جنگ کا حصہ نہیں بن سکتا۔,[],Negative
میراحضرت عمر رضی اللہ تعالی عنہ پر کامل یقین ہے، میرا ان سے عقیدت کا تعلق ہے. میں تصور میں بھی حضرت عمر رضی اللہ تعالی عنہ کی شان اقدس میں کوئی لب کشائی نہیں کر سکتا۔ عظیم صحابی رسول میرے لئے رول ماڈل ہیں۔ اللہ مجھے بروز حشر صحابہ کی عقیدت میں اٹھائے اور ان کا قرب نصیب کرے، آمین,[],Positive
میں نے یہ اندازہ لگانے کیلئے کہ بارش اور بدلتے موسم کے حوالے سے شرکاء کو کیا امداد فراہم کی جاسکتی ہے، چیئرمین سی ڈی اے کو فوری طور پر دھرنے کے مقام پر جانے کا حکم دیا ہے۔,[],Positive
صدر اردگان کی مدد سے پاکستان تحریک انصاف کی حکومت نے کارکے تنازعہ کامیابی سے حل کرلیا ہے اور آئی سی ایس آئی ڈی کی جانب سے پاکستان پر عائد کئے گئے 1.2ارب ڈالرز جرمانے کی رقم بچا لی ہے۔ اس شاندار کامیابی پر میں حکومت کی مذاکراتی ٹیم کو دلی مبارکباد پیش کرتا ہوں۔,[],Positive
"میں رابی پیرذادہ شوبز سے کنارہ کشی اختیار کرتی ہوں ۔ اللہ تعالیٰ میرے گناہوں کو معاف کرے۔ اور میرے حق میں لوگوں کا دل نرم کرے۔ 

وَتُعِزُ مَن تَشَاء وَتُذِلُ مَن تَشَاء
#SaveaSoul",['saveasoul'],Negative
"#SaveaSoul
''جوبندہ دنیا میں کسی بندے کی پردہ پوشی کریگا اللہ عزوجل قیامت کے دن اس کی پردہ پوشی فرمائے گا۔''#RabiPeerzada","['rabipeerzada', 'saveasoul']",Positive
"آخری گولی۔۔
آخری سپاہی۔۔۔
آخری سانس۔۔۔۔
🇵🇰🍁
لا اله الا الله
end_iA...make a choice https://t.co/cuCpImfzSf","['choice', 'endiamake']",Positive
"صدر اردگان، وزیراعظم مہاتیر محمد اور میں نے آج ملاقات کی اور فیصلہ کیا کہ ہم تینوں ممالک ملکر ایک ایسا انگریزی چینل شروع کریں گے جو ""اسلاموفوبیا"" سے جنم لینے والے چیلنجز کے مقابلے اور ہمارے عظیم مذہب ""اسلام"" کے حقیقی تشخص کو اجاگر کرنے کیلئے مختص ہوگا۔",[],Positive
ہندو بالادستی کی خواہاں فاشسٹ مودی سرکار کو سمجھنا چاہئیے کہ برتر عسکری قوت کے ذریعے فوجوں، عسکریت پسندوں اور دہشت گردوں کو تو شکست دینا ممکن ہے مگر تاریخ شاہد ہے کہ جب کوئی قوم آزادی کیلئے یکجا ہوکر موت کے خوف سے چھٹکارا پالے تو کوئی قوت اسے اپنی منزل تک پہنچنےسے نہیں روک سکتی۔,[],Negative
زبردست کم بیک پر قومی کرکٹ ٹیم کو دلی مبارکباد۔ شاندار کارکردگی پر بابر اعظم، حارث سہیل اور شاہین کو خصوصی مبارک۔,[],Positive
"نبی مہربان صل اللہ علیہ وسلم کا فرمان ہے کہ: 

""تم سے پہلے بہت سی قومیں تباہ ہو گئیں جہاں طاقتور کیلئے ایک اور کمزور کیلئے دوسرا قانون تھا""",[],Positive
"کرائسٹ چرچ (نیوزی لینڈ) میں مسجد پر دہشت گرد حملہ نہایت تکلیف دہ اور قابل مذمت ہے۔ یہ حملہ ہمارے اس مؤقف کی تصدیق کرتا ہے جسے ہم مسلسل دہراتے آئے ہیں کہ: ""دہشت گردی کا کوئی مذہب نہیں""۔ ہماری ہمدردیاں اور دعائیں متاثرین اور انکے اہل خانہ کیساتھ ہیں۔",[],Positive
جھوٹے گواہوں کو سزا دینے کے حوالے سے چیف جسٹس کے بیان کا خیر مقدم کرتا ہوں۔ سچائی کے رخ پر پیش قدمی ہی نئے پاکستان کی جانب سفر ہے۔ قومیں بلند اقدار کے بل بوتے پر ہی عظمت پاتی ہیں۔ تہذیبِ اسلامی جس میں صداقت کو مرکزی حیثیت حاصل تھی، کی بنیادیں ریاست مدینہ میں اٹھائی گئیں.,[],Positive
میں امن کے نوبل انعام کا حقدار نہیں۔ نوبل انعام کا مستحق وہ شخص ہو گا جو کشمیری عوام کی امنگوں کی روشنی میں تنازعہ کشمیر کا حل تلاش کرے گا اور برصغیر میں امن و انسانی ترقی کی راہ ہموار کرے گا۔,[],Negative
"شکریہ ۔۔۔
میرے پاک وطن کے پیارے ہم وطنو۔۔۔
آپ دونوں پر ہماری جانیں قربان۔۔۔
پاکستان زندہ باد
پاکستانی زندہ باد https://t.co/qJcDYOr1Qi",[],Positive
پاکستان نے بدلہ چکا دیا پورے بھارتی میڈیا اور انٹرنیشنل میڈیا نے کنفرم کردیا پاکستان ائر فورس نے بھارتی جہاز گرائے اور بھارتی پائلٹ بھی پکڑ لئے ہمارا سر فخر سے بلند ہو گیا ہے پاکستان زندہ باد,[],Negative
ٹرمپ کے غلط بیانات زخموں پر نمک چھڑکنے کے موجب ہیں۔ ہم نے دہشت گردی کیخلاف امریکی جنگ کا خمیازہ جانوں کے ضیاع اور معاشی عدم استحکام کی شکل میں بھگتا ہے۔ٹرمپ کو تاریخی حقائق سے آگاہی درکار ہے۔ہم امریکی جنگ میں پہلے ہی کافی نقصان اٹھا چکے ہیں،اب وہی کریں گے جو ہمارے مفاد میں ہوگا۔,[],Negative
مذکرات کی بحالی کی میری دعوت کے جواب میں بھارت کا منفی اور متکبر رویہ باعث افسوس ہے۔ اپنی پوری زندگی میں نے ادنیٰ لوگوں کو بڑے بڑے عہدوں پر قابض ہوتے دیکھا ہے۔ یہ لوگ بصارت سے عاری اور دوراندیشی سے یکسر محروم ہوتے ہیں۔,[],Negative
